date,category,region,units_sold,revenue
2025-07-30,Clothing,West,2,49.13
2025-07-30,Electronics,South,4,256.4
2025-07-30,Electronics,South,3,209.92
2025-07-30,Sports,West,1,73.92
2025-07-30,Electronics,East,1,175.45
2025-07-30,Clothing,West,2,58.0
2025-07-30,Electronics,South,3,230.98
2025-07-30,Clothing,North,1,55.06
2025-07-30,Clothing,North,4,44.34
2025-07-30,Clothing,East,4,53.83
2025-07-30,Clothing,North,1,43.73
2025-07-30,Books,North,1,20.1
2025-07-30,Electronics,South,4,115.99
2025-07-30,Electronics,West,1,222.74
2025-07-31,Clothing,North,2,29.87
2025-07-31,Clothing,West,4,55.67
2025-07-31,Electronics,West,4,181.8
2025-07-31,Home & Garden,West,3,46.12
2025-07-31,Electronics,North,1,148.66
2025-07-31,Clothing,North,4,47.16
2025-07-31,Clothing,East,2,45.13
2025-07-31,Clothing,South,2,36.57
2025-07-31,Home & Garden,South,3,66.75
2025-07-31,Electronics,West,4,212.26
2025-07-31,Electronics,East,1,220.9
2025-07-31,Clothing,North,4,59.5
2025-07-31,Home & Garden,West,4,54.1
2025-07-31,Sports,West,3,67.15
2025-07-31,Electronics,South,4,237.78
2025-07-31,Electronics,South,1,218.37
2025-07-31,Sports,East,3,77.54
2025-07-31,Clothing,North,4,45.96
2025-08-01,Clothing,North,1,42.22
2025-08-01,Sports,South,4,78.47
2025-08-01,Electronics,East,1,225.16
2025-08-01,Clothing,North,2,56.92
2025-08-01,Electronics,South,3,221.95
2025-08-01,Electronics,South,3,196.44
2025-08-01,Electronics,East,1,214.56
2025-08-01,Home & Garden,South,2,60.64
2025-08-01,Clothing,East,2,55.04
2025-08-01,Electronics,South,3,265.16
2025-08-01,Sports,South,4,62.13
2025-08-01,Clothing,East,2,53.4
2025-08-01,Home & Garden,South,3,60.55
2025-08-01,Home & Garden,East,3,65.86
2025-08-01,Sports,North,1,78.54
2025-08-01,Electronics,North,4,223.02
2025-08-01,Home & Garden,East,1,69.28
2025-08-01,Sports,South,3,88.69
2025-08-01,Sports,South,2,86.94
2025-08-01,Electronics,North,4,159.83
2025-08-01,Clothing,South,2,59.66
2025-08-01,Clothing,West,4,39.97
2025-08-01,Books,South,2,18.48
2025-08-01,Clothing,East,1,63.67
2025-08-01,Electronics,East,3,237.6
2025-08-01,Electronics,East,3,200.43
2025-08-01,Electronics,South,2,152.72
2025-08-01,Books,North,1,24.12
2025-08-01,Home & Garden,South,1,54.11
2025-08-01,Electronics,West,2,206.67
2025-08-01,Electronics,West,4,150.86
2025-08-02,Clothing,South,1,55.2
2025-08-02,Electronics,East,4,205.55
2025-08-02,Clothing,East,4,53.32
2025-08-02,Clothing,South,2,58.13
2025-08-02,Home & Garden,South,4,64.37
2025-08-02,Home & Garden,South,4,76.49
2025-08-02,Sports,West,1,70.05
2025-08-02,Clothing,North,3,52.09
2025-08-02,Home & Garden,East,1,52.64
2025-08-02,Home & Garden,East,3,61.37
2025-08-02,Clothing,West,4,54.03
2025-08-02,Clothing,West,1,52.94
2025-08-02,Electronics,North,3,172.83
2025-08-02,Electronics,South,2,213.89
2025-08-02,Sports,West,2,65.28
2025-08-02,Home & Garden,East,1,62.11
2025-08-02,Electronics,South,4,228.52
2025-08-02,Sports,South,1,87.86
2025-08-02,Electronics,West,3,183.86
2025-08-02,Books,South,2,21.47
2025-08-02,Sports,South,3,78.02
2025-08-02,Home & Garden,East,3,55.77
2025-08-02,Books,North,1,20.88
2025-08-02,Electronics,East,4,152.21
2025-08-02,Sports,East,2,83.49
2025-08-02,Sports,West,3,95.24
2025-08-03,Home & Garden,North,3,51.0
2025-08-03,Electronics,East,2,186.98
2025-08-03,Clothing,West,1,50.78
2025-08-03,Home & Garden,North,1,64.07
2025-08-03,Clothing,South,2,44.49
2025-08-03,Electronics,East,4,194.13
2025-08-03,Electronics,West,2,231.6
2025-08-03,Clothing,South,1,56.12
2025-08-03,Sports,South,4,77.13
2025-08-03,Home & Garden,East,3,69.88
2025-08-03,Electronics,North,4,205.0
2025-08-03,Clothing,South,3,58.58
2025-08-03,Clothing,North,1,49.69
2025-08-03,Clothing,East,4,34.35
2025-08-03,Sports,East,1,61.58
2025-08-03,Clothing,North,4,44.56
2025-08-03,Electronics,East,1,227.34
2025-08-03,Sports,East,3,72.63
2025-08-03,Home & Garden,West,1,57.87
2025-08-03,Electronics,North,3,198.56
2025-08-03,Electronics,West,3,255.06
2025-08-04,Home & Garden,West,3,63.63
2025-08-04,Home & Garden,North,2,59.21
2025-08-04,Clothing,East,4,47.6
2025-08-04,Electronics,South,2,175.42
2025-08-04,Electronics,West,1,169.73
2025-08-04,Books,North,1,17.99
2025-08-04,Home & Garden,West,2,54.43
2025-08-04,Sports,West,1,74.53
2025-08-04,Clothing,South,4,53.07
2025-08-04,Sports,North,3,74.27
2025-08-04,Books,North,2,20.09
2025-08-04,Clothing,North,2,32.39
2025-08-04,Home & Garden,North,1,57.69
2025-08-04,Books,East,2,15.99
2025-08-04,Home & Garden,North,2,68.34
2025-08-04,Clothing,West,4,45.95
2025-08-04,Home & Garden,North,1,76.55
2025-08-04,Electronics,West,2,158.3
2025-08-04,Clothing,East,2,46.14
2025-08-04,Clothing,North,1,46.61
2025-08-04,Electronics,North,3,236.39
2025-08-04,Home & Garden,North,3,44.97
2025-08-04,Sports,East,4,74.0
2025-08-04,Electronics,North,2,217.75
2025-08-04,Electronics,South,3,159.57
2025-08-05,Clothing,West,2,47.94
2025-08-05,Home & Garden,West,4,58.48
2025-08-05,Sports,South,2,78.26
2025-08-05,Home & Garden,East,1,68.55
2025-08-05,Clothing,West,2,47.14
2025-08-05,Books,West,2,19.66
2025-08-05,Books,East,3,23.0
2025-08-05,Clothing,West,2,45.38
2025-08-05,Clothing,West,2,43.51
2025-08-05,Electronics,North,3,151.92
2025-08-05,Electronics,West,3,219.68
2025-08-05,Electronics,East,1,192.61
2025-08-05,Clothing,North,2,58.48
2025-08-05,Home & Garden,West,2,64.38
2025-08-05,Books,West,4,24.24
2025-08-05,Sports,West,1,81.61
2025-08-05,Electronics,South,1,226.99
2025-08-05,Sports,West,1,84.17
2025-08-05,Electronics,North,2,225.16
2025-08-05,Home & Garden,West,4,60.98
2025-08-05,Sports,East,2,59.22
2025-08-05,Clothing,North,1,61.82
2025-08-05,Clothing,West,3,51.93
2025-08-05,Clothing,East,3,49.11
2025-08-05,Electronics,West,2,182.09
2025-08-05,Electronics,South,3,204.17
2025-08-05,Sports,East,4,71.58
2025-08-05,Books,North,2,21.6
2025-08-05,Sports,South,2,83.82
2025-08-05,Clothing,North,4,54.67
2025-08-05,Books,South,3,17.9
2025-08-05,Electronics,North,4,215.28
2025-08-05,Sports,South,1,84.51
2025-08-06,Electronics,West,4,179.61
2025-08-06,Clothing,East,3,52.17
2025-08-06,Clothing,West,4,48.78
2025-08-06,Clothing,East,4,36.17
2025-08-06,Home & Garden,South,2,70.9
2025-08-06,Home & Garden,West,2,71.03
2025-08-06,Books,West,4,25.22
2025-08-06,Books,East,3,20.46
2025-08-06,Electronics,South,1,197.81
2025-08-06,Home & Garden,West,2,63.85
2025-08-06,Clothing,South,2,45.88
2025-08-06,Home & Garden,East,1,49.87
2025-08-06,Clothing,North,4,48.83
2025-08-06,Home & Garden,West,3,58.99
2025-08-06,Home & Garden,East,1,65.91
2025-08-06,Electronics,East,2,232.42
2025-08-06,Sports,East,3,61.05
2025-08-06,Clothing,West,2,57.41
2025-08-06,Electronics,East,2,191.95
2025-08-06,Home & Garden,West,3,55.97
2025-08-06,Home & Garden,North,3,84.75
2025-08-06,Clothing,East,3,51.37
2025-08-06,Electronics,West,4,200.98
2025-08-06,Clothing,North,1,52.73
2025-08-06,Home & Garden,East,4,66.45
2025-08-06,Home & Garden,North,4,57.63
2025-08-06,Home & Garden,South,3,51.17
2025-08-06,Books,South,1,16.96
2025-08-06,Electronics,South,4,160.87
2025-08-06,Sports,South,4,59.65
2025-08-06,Electronics,East,1,208.81
2025-08-06,Home & Garden,West,2,57.78
2025-08-06,Clothing,South,4,53.15
2025-08-07,Clothing,West,3,53.18
2025-08-07,Electronics,West,3,192.89
2025-08-07,Clothing,West,1,41.77
2025-08-07,Clothing,West,3,47.35
2025-08-07,Books,West,2,19.16
2025-08-07,Electronics,North,4,141.96
2025-08-07,Sports,West,4,68.92
2025-08-07,Clothing,South,1,50.93
2025-08-07,Electronics,East,1,233.39
2025-08-07,Clothing,East,4,52.39
2025-08-07,Electronics,West,1,158.88
2025-08-07,Electronics,South,1,180.62
2025-08-07,Electronics,North,4,223.7
2025-08-07,Sports,North,4,81.01
2025-08-07,Electronics,South,4,185.36
2025-08-07,Sports,South,2,81.09
2025-08-07,Electronics,North,3,178.71
2025-08-07,Electronics,West,2,140.11
2025-08-07,Sports,West,2,83.98
2025-08-07,Home & Garden,North,4,80.08
2025-08-07,Sports,East,3,75.31
2025-08-07,Home & Garden,West,4,69.01
2025-08-07,Home & Garden,North,1,62.18
2025-08-07,Electronics,East,1,151.75
2025-08-07,Clothing,West,3,49.35
2025-08-07,Clothing,East,4,46.08
2025-08-07,Electronics,South,4,214.91
2025-08-07,Home & Garden,North,3,44.19
2025-08-07,Sports,North,1,68.12
2025-08-07,Books,East,3,20.3
2025-08-07,Electronics,South,3,171.16
2025-08-07,Sports,North,3,67.28
2025-08-07,Clothing,South,1,55.33
2025-08-08,Clothing,East,4,57.79
2025-08-08,Home & Garden,South,2,73.98
2025-08-08,Home & Garden,East,2,68.54
2025-08-08,Clothing,North,1,41.31
2025-08-08,Electronics,South,2,233.1
2025-08-08,Electronics,North,2,230.91
2025-08-08,Electronics,South,2,145.43
2025-08-08,Home & Garden,South,4,63.65
2025-08-08,Sports,North,2,56.44
2025-08-08,Sports,West,1,79.63
2025-08-08,Home & Garden,North,2,60.8
2025-08-08,Home & Garden,South,4,59.36
2025-08-08,Electronics,East,2,207.94
2025-08-08,Electronics,West,3,189.07
2025-08-08,Electronics,East,3,229.23
2025-08-08,Clothing,North,3,44.91
2025-08-08,Home & Garden,West,1,65.5
2025-08-08,Home & Garden,North,3,50.65
2025-08-08,Electronics,South,3,204.7
2025-08-08,Books,West,2,19.27
2025-08-08,Sports,East,3,88.16
2025-08-08,Home & Garden,South,2,61.17
2025-08-08,Home & Garden,South,3,66.47
2025-08-08,Home & Garden,North,1,59.28
2025-08-08,Home & Garden,South,4,62.79
2025-08-08,Home & Garden,North,2,69.57
2025-08-08,Sports,South,2,89.06
2025-08-08,Clothing,West,1,50.24
2025-08-08,Clothing,East,2,50.54
2025-08-08,Clothing,East,1,51.15
2025-08-08,Home & Garden,South,4,69.72
2025-08-08,Home & Garden,West,2,63.91
2025-08-08,Electronics,West,1,125.79
2025-08-09,Clothing,North,4,39.87
2025-08-09,Clothing,North,1,46.43
2025-08-09,Books,South,2,20.95
2025-08-09,Home & Garden,North,2,58.12
2025-08-09,Books,North,4,21.84
2025-08-09,Clothing,North,3,41.88
2025-08-09,Books,South,3,20.32
2025-08-09,Electronics,North,1,206.74
2025-08-09,Clothing,East,3,46.51
2025-08-09,Home & Garden,West,3,80.55
2025-08-09,Electronics,West,2,200.99
2025-08-09,Home & Garden,West,2,70.16
2025-08-09,Home & Garden,South,3,62.71
2025-08-09,Clothing,South,1,43.38
2025-08-09,Electronics,North,3,249.96
2025-08-09,Home & Garden,East,4,59.51
2025-08-09,Clothing,North,2,50.51
2025-08-09,Books,East,3,19.92
2025-08-09,Clothing,North,2,49.24
2025-08-09,Sports,East,1,59.44
2025-08-09,Electronics,West,2,175.62
2025-08-10,Clothing,North,1,46.97
2025-08-10,Books,South,3,19.01
2025-08-10,Clothing,North,3,50.62
2025-08-10,Clothing,West,4,38.4
2025-08-10,Electronics,West,4,232.71
2025-08-10,Electronics,North,4,150.69
2025-08-10,Electronics,West,3,219.73
2025-08-10,Electronics,North,2,214.46
2025-08-10,Home & Garden,North,2,63.42
2025-08-10,Books,South,3,14.32
2025-08-10,Books,West,4,23.83
2025-08-10,Home & Garden,East,4,62.22
2025-08-10,Electronics,East,2,210.16
2025-08-10,Home & Garden,South,4,57.08
2025-08-10,Electronics,South,1,152.28
2025-08-10,Home & Garden,East,2,65.7
2025-08-10,Sports,South,3,73.62
2025-08-10,Electronics,East,4,216.38
2025-08-10,Clothing,North,1,47.62
2025-08-10,Home & Garden,East,2,78.44
2025-08-10,Sports,North,2,59.11
2025-08-10,Electronics,West,3,182.82
2025-08-10,Electronics,East,4,188.57
2025-08-10,Books,East,2,21.12
2025-08-11,Clothing,North,2,44.7
2025-08-11,Home & Garden,East,3,69.9
2025-08-11,Electronics,East,1,166.37
2025-08-11,Sports,East,4,79.61
2025-08-11,Books,South,2,21.2
2025-08-11,Books,East,3,14.3
2025-08-11,Sports,South,1,80.58
2025-08-11,Clothing,West,3,50.36
2025-08-11,Electronics,South,3,211.74
2025-08-11,Clothing,North,2,46.07
2025-08-11,Electronics,North,2,188.74
2025-08-11,Books,North,1,21.03
2025-08-11,Sports,North,4,81.69
2025-08-11,Home & Garden,North,3,67.8
2025-08-11,Electronics,East,1,142.03
2025-08-12,Clothing,West,3,51.74
2025-08-12,Clothing,West,1,52.5
2025-08-12,Home & Garden,North,3,69.32
2025-08-12,Home & Garden,East,1,53.62
2025-08-12,Sports,East,4,73.62
2025-08-12,Electronics,North,2,189.23
2025-08-12,Home & Garden,East,3,78.95
2025-08-12,Electronics,North,3,237.14
2025-08-12,Clothing,West,2,52.75
2025-08-12,Home & Garden,West,4,83.73
2025-08-12,Home & Garden,West,3,68.34
2025-08-12,Clothing,South,3,60.01
2025-08-12,Books,South,2,23.57
2025-08-12,Sports,North,1,93.53
2025-08-12,Home & Garden,South,2,56.11
2025-08-12,Electronics,East,1,191.9
2025-08-12,Home & Garden,South,2,60.48
2025-08-12,Electronics,South,1,212.39
2025-08-12,Electronics,North,2,205.7
2025-08-12,Home & Garden,South,4,62.26
2025-08-12,Electronics,West,3,263.06
2025-08-12,Electronics,West,4,212.36
2025-08-12,Books,East,4,17.29
2025-08-12,Clothing,East,2,45.87
2025-08-12,Clothing,West,2,46.89
2025-08-12,Clothing,West,3,49.16
2025-08-12,Electronics,East,4,184.61
2025-08-12,Clothing,East,2,58.08
2025-08-12,Home & Garden,West,1,56.9
2025-08-12,Sports,West,1,81.36
2025-08-12,Clothing,North,1,47.7
2025-08-12,Sports,East,4,63.52
2025-08-13,Books,East,3,17.91
2025-08-13,Clothing,North,1,51.41
2025-08-13,Home & Garden,East,4,46.79
2025-08-13,Electronics,West,1,180.08
2025-08-13,Sports,East,1,65.36
2025-08-13,Sports,North,3,56.82
2025-08-13,Electronics,West,1,147.17
2025-08-13,Clothing,East,2,61.83
2025-08-13,Clothing,East,1,40.18
2025-08-13,Electronics,East,2,164.86
2025-08-13,Clothing,East,1,53.61
2025-08-13,Electronics,East,2,184.05
2025-08-13,Electronics,West,4,190.37
2025-08-13,Sports,North,4,76.57
2025-08-13,Clothing,West,1,48.43
2025-08-13,Books,East,4,14.14
2025-08-14,Clothing,West,3,41.12
2025-08-14,Electronics,East,2,178.67
2025-08-14,Home & Garden,East,2,67.95
2025-08-14,Electronics,North,3,132.04
2025-08-14,Home & Garden,South,3,65.74
2025-08-14,Books,South,2,22.62
2025-08-14,Home & Garden,North,3,73.26
2025-08-14,Sports,East,4,94.44
2025-08-14,Home & Garden,North,1,56.87
2025-08-14,Clothing,South,4,47.72
2025-08-14,Electronics,North,1,205.86
2025-08-14,Books,South,4,20.6
2025-08-14,Sports,South,1,60.27
2025-08-14,Clothing,West,1,46.84
2025-08-14,Electronics,North,4,199.92
2025-08-14,Books,South,1,22.99
2025-08-14,Clothing,North,2,53.68
2025-08-15,Electronics,West,2,219.38
2025-08-15,Home & Garden,West,1,57.29
2025-08-15,Home & Garden,South,2,47.23
2025-08-15,Home & Garden,South,2,76.74
2025-08-15,Electronics,West,1,144.15
2025-08-15,Home & Garden,East,2,65.81
2025-08-15,Electronics,South,3,180.86
2025-08-15,Clothing,North,4,52.23
2025-08-15,Clothing,South,1,52.73
2025-08-15,Clothing,West,2,62.06
2025-08-15,Home & Garden,South,4,75.82
2025-08-15,Clothing,East,4,43.37
2025-08-15,Electronics,North,3,184.56
2025-08-15,Clothing,South,3,40.61
2025-08-15,Electronics,North,3,160.01
2025-08-15,Clothing,North,1,47.2
2025-08-15,Sports,West,3,93.09
2025-08-15,Clothing,West,2,55.33
2025-08-15,Books,South,4,20.29
2025-08-15,Books,South,1,14.09
2025-08-15,Electronics,North,4,199.73
2025-08-15,Home & Garden,South,4,66.23
2025-08-15,Electronics,West,4,168.53
2025-08-15,Sports,East,2,72.57
2025-08-15,Electronics,West,3,200.03
2025-08-15,Clothing,West,1,42.07
2025-08-15,Sports,East,2,76.66
2025-08-15,Sports,East,4,79.33
2025-08-15,Clothing,North,4,55.3
2025-08-15,Clothing,South,4,44.35
2025-08-15,Sports,West,2,62.86
2025-08-15,Electronics,East,1,146.46
2025-08-16,Clothing,South,1,46.59
2025-08-16,Clothing,West,2,43.46
2025-08-16,Electronics,North,2,211.94
2025-08-16,Sports,North,4,88.56
2025-08-16,Electronics,North,2,235.99
2025-08-16,Clothing,East,3,53.37
2025-08-16,Home & Garden,East,3,52.54
2025-08-16,Electronics,East,4,252.84
2025-08-16,Electronics,North,4,235.93
2025-08-16,Sports,North,1,72.27
2025-08-16,Clothing,North,1,51.58
2025-08-16,Home & Garden,South,1,48.95
2025-08-16,Clothing,South,1,52.72
2025-08-16,Electronics,North,1,175.37
2025-08-16,Home & Garden,North,2,84.79
2025-08-16,Home & Garden,West,3,72.05
2025-08-17,Clothing,East,2,52.01
2025-08-17,Sports,East,3,65.91
2025-08-17,Sports,East,1,45.91
2025-08-17,Home & Garden,West,3,78.01
2025-08-17,Books,West,2,17.24
2025-08-17,Electronics,East,4,182.56
2025-08-17,Home & Garden,West,3,52.52
2025-08-17,Electronics,North,1,188.16
2025-08-17,Electronics,East,3,166.52
2025-08-17,Sports,West,2,77.78
2025-08-17,Home & Garden,North,3,74.14
2025-08-17,Home & Garden,North,4,68.38
2025-08-17,Books,North,3,21.93
2025-08-17,Electronics,North,1,207.86
2025-08-17,Sports,East,1,64.29
2025-08-17,Clothing,West,4,41.37
2025-08-17,Sports,West,4,85.2
2025-08-17,Sports,North,3,75.49
2025-08-17,Home & Garden,West,2,70.05
2025-08-17,Clothing,South,4,49.42
2025-08-17,Clothing,West,1,54.88
2025-08-17,Sports,East,1,76.65
2025-08-17,Books,South,4,18.26
2025-08-17,Sports,East,1,64.5
2025-08-17,Clothing,North,3,54.05
2025-08-17,Electronics,North,3,199.19
2025-08-17,Home & Garden,North,4,58.57
2025-08-17,Clothing,West,1,49.33
2025-08-17,Home & Garden,North,2,60.7
2025-08-17,Electronics,North,1,179.92
2025-08-17,Electronics,North,4,180.43
2025-08-17,Clothing,North,2,50.1
2025-08-17,Electronics,East,2,193.0
2025-08-17,Home & Garden,West,4,71.12
2025-08-17,Clothing,South,4,49.56
2025-08-17,Clothing,East,4,31.81
2025-08-17,Home & Garden,West,1,63.28
2025-08-17,Home & Garden,South,2,66.97
2025-08-18,Electronics,East,4,228.91
2025-08-18,Electronics,North,3,181.48
2025-08-18,Books,West,3,19.51
2025-08-18,Clothing,West,1,51.28
2025-08-18,Clothing,South,3,41.85
2025-08-18,Home & Garden,East,3,69.75
2025-08-18,Electronics,West,1,229.07
2025-08-18,Home & Garden,South,3,62.19
2025-08-18,Sports,East,3,81.93
2025-08-18,Electronics,South,1,223.71
2025-08-18,Clothing,South,4,42.82
2025-08-18,Sports,North,4,76.72
2025-08-18,Electronics,South,1,173.71
2025-08-18,Home & Garden,East,3,67.61
2025-08-18,Electronics,North,4,168.46
2025-08-18,Electronics,North,2,161.39
2025-08-18,Home & Garden,West,1,72.54
2025-08-18,Clothing,South,1,48.7
2025-08-18,Clothing,North,2,55.82
2025-08-18,Home & Garden,South,2,70.69
2025-08-18,Home & Garden,West,4,63.57
2025-08-18,Clothing,South,3,48.65
2025-08-18,Sports,West,3,65.27
2025-08-18,Books,North,4,14.47
2025-08-18,Electronics,South,1,212.11
2025-08-18,Clothing,West,1,57.71
2025-08-18,Clothing,South,1,54.23
2025-08-18,Electronics,North,4,204.2
2025-08-18,Clothing,South,3,51.55
2025-08-18,Home & Garden,West,4,72.11
2025-08-19,Clothing,North,1,51.41
2025-08-19,Home & Garden,South,4,47.24
2025-08-19,Electronics,North,1,184.49
2025-08-19,Clothing,South,3,43.8
2025-08-19,Electronics,North,4,168.04
2025-08-19,Sports,East,2,79.38
2025-08-19,Home & Garden,North,3,62.12
2025-08-19,Electronics,South,2,165.39
2025-08-19,Electronics,East,4,171.47
2025-08-19,Home & Garden,South,2,71.29
2025-08-19,Electronics,West,1,189.89
2025-08-19,Electronics,West,3,196.96
2025-08-19,Clothing,South,3,49.8
2025-08-19,Clothing,West,4,46.12
2025-08-19,Sports,North,2,95.93
2025-08-19,Electronics,West,1,169.74
2025-08-19,Books,East,1,19.45
2025-08-19,Clothing,West,2,47.88
2025-08-19,Sports,East,1,85.14
2025-08-19,Home & Garden,North,3,72.77
2025-08-19,Clothing,North,4,60.33
2025-08-19,Clothing,West,4,44.88
2025-08-19,Home & Garden,North,2,67.33
2025-08-19,Electronics,West,1,223.12
2025-08-19,Home & Garden,West,3,69.12
2025-08-19,Sports,East,4,79.29
2025-08-19,Home & Garden,South,2,61.77
2025-08-19,Clothing,North,4,48.94
2025-08-19,Electronics,West,4,239.5
2025-08-19,Electronics,East,2,125.43
2025-08-19,Clothing,West,4,52.47
2025-08-19,Clothing,West,1,52.02
2025-08-19,Clothing,West,1,48.98
2025-08-19,Books,West,3,22.11
2025-08-19,Clothing,North,4,35.17
2025-08-20,Clothing,North,3,53.55
2025-08-20,Clothing,West,2,43.25
2025-08-20,Electronics,South,4,202.43
2025-08-20,Books,East,4,14.79
2025-08-20,Books,South,2,20.28
2025-08-20,Books,South,4,20.24
2025-08-20,Books,South,2,14.81
2025-08-20,Electronics,West,2,155.54
2025-08-20,Home & Garden,South,3,57.2
2025-08-20,Home & Garden,East,3,57.81
2025-08-20,Clothing,North,4,40.42
2025-08-20,Sports,West,4,79.77
2025-08-20,Clothing,East,1,50.29
2025-08-20,Clothing,West,3,40.18
2025-08-20,Clothing,East,4,55.96
2025-08-20,Electronics,East,1,176.52
2025-08-20,Clothing,North,1,43.56
2025-08-20,Electronics,North,3,200.56
2025-08-20,Electronics,West,1,170.3
2025-08-20,Clothing,East,4,54.98
2025-08-20,Clothing,West,3,50.01
2025-08-20,Home & Garden,South,1,57.02
2025-08-20,Books,West,2,17.88
2025-08-20,Electronics,South,1,151.28
2025-08-21,Electronics,East,3,215.25
2025-08-21,Electronics,North,1,182.98
2025-08-21,Clothing,East,2,43.53
2025-08-21,Sports,South,1,66.57
2025-08-21,Sports,North,2,67.94
2025-08-21,Electronics,South,1,194.57
2025-08-21,Sports,North,1,49.72
2025-08-21,Electronics,North,3,184.4
2025-08-21,Clothing,South,2,48.97
2025-08-21,Clothing,West,2,50.35
2025-08-21,Books,West,3,24.39
2025-08-21,Electronics,South,1,214.25
2025-08-21,Clothing,East,3,58.84
2025-08-21,Sports,West,1,73.64
2025-08-21,Electronics,South,4,188.27
2025-08-21,Clothing,North,3,39.96
2025-08-21,Home & Garden,North,1,54.51
2025-08-21,Books,South,1,18.84
2025-08-21,Electronics,West,1,156.43
2025-08-21,Clothing,West,1,50.15
2025-08-21,Home & Garden,East,3,56.9
2025-08-21,Sports,North,1,70.29
2025-08-22,Clothing,South,3,50.89
